match_id,radiant_win
6,0.488861429
7,0.584174381
10,0.473990001
13,0.677906533
16,0.356239479
18,0.555171699
19,0.548695394
24,0.594410483
33,0.321165494
37,0.5245267
41,0.532397745
42,0.643272017
55,0.347736087
60,0.574403834
62,0.689657044
63,0.421762123
64,0.371124157
71,0.53017219
72,0.522468865
83,0.501778293
85,0.643796213
89,0.679270961
92,0.599859438
100,0.660303614
102,0.668955179
108,0.569394873
111,0.618339968
126,0.394013148
130,0.277265958
140,0.674432525
141,0.552508203
152,0.625388988
153,0.445424647
159,0.508596997
160,0.606860703
163,0.574033461
178,0.489161224
179,0.586334294
181,0.559017018
196,0.374598212
206,0.378434878
209,0.527066826
216,0.546930199
228,0.483940472
230,0.424544186
242,0.635516101
245,0.402985844
261,0.459847808
274,0.522916177
282,0.51235861
289,0.457731265
296,0.399146988
297,0.498226739
302,0.501889984
304,0.346589643
313,0.608196387
316,0.574194995
317,0.581380088
344,0.525041197
348,0.549545529
352,0.608640734
354,0.489803412
361,0.605860856
362,0.440936757
363,0.637772154
365,0.523487755
375,0.579842869
380,0.531028182
384,0.510450264
394,0.573348999
399,0.528359806
404,0.635489849
406,0.547221693
430,0.316823318
432,0.45652786
443,0.521717297
463,0.487410118
467,0.617497358
474,0.476159095
488,0.494670068
502,0.543276975
503,0.401099693
507,0.484836696
508,0.38222352
509,0.445601785
516,0.459529381
528,0.455437201
542,0.555672079
547,0.358799068
552,0.627467924
555,0.534126061
561,0.65484566
569,0.568723179
575,0.650986515
576,0.712605616
582,0.341865579
585,0.536954142
586,0.496402939
590,0.648225914
592,0.474691866
598,0.393317548
599,0.450955172
600,0.59451751
601,0.434044016
603,0.487435116
617,0.621673809
628,0.515788632
634,0.34772086
635,0.337800781
639,0.432458439
644,0.571149517
646,0.566185764
650,0.387219094
659,0.618710706
663,0.609344575
668,0.521380036
670,0.476849595
678,0.574102193
679,0.404098076
686,0.683323542
694,0.446459427
696,0.630777106
702,0.639529912
709,0.467713054
712,0.532357562
723,0.404511637
729,0.519193439
733,0.680170428
735,0.544494515
737,0.394277273
749,0.383147853
752,0.556917989
767,0.663438113
771,0.437749596
778,0.540203936
780,0.598581997
790,0.46080154
797,0.479872243
802,0.4486099
805,0.589334557
807,0.694026269
808,0.574008339
811,0.399369301
815,0.447297563
820,0.634879882
838,0.368965536
861,0.318731715
886,0.36163587
889,0.450542345
904,0.447599775
913,0.665094674
928,0.575951978
931,0.573075386
932,0.464286386
945,0.501191014
953,0.567606134
955,0.506042807
970,0.477991816
972,0.414718027
978,0.573474085
982,0.462596227
983,0.613269482
984,0.415600857
987,0.448222774
1000,0.404118101
1006,0.510046769
1014,0.511511259
1030,0.600224509
1037,0.569700326
1044,0.52666825
1046,0.674257067
1048,0.481192124
1053,0.613214038
1057,0.455647786
1077,0.722065215
1085,0.771695553
1087,0.630357008
1088,0.542989929
1096,0.387537236
1098,0.683109012
1100,0.421340927
